id,age,sex,trial,condition,choice,resp,rt,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff
7,23,male,168,new,a,0,8.072100000023852,47,44,-9,67,8,-2,27.33333333,24.33333333,3,25.7207223,30.44484996,-4.724127658,-9,-2,-7,-0.7,0.65,-1.35
7,23,male,169,new,a,0,2.263599999904613,76,46,-41,95,20,-34,27,27,0,49.61854492,52.89612462,-3.277579702,-41,-34,-7,-0.52,0.2,-0.72
7,23,male,170,new,b,1,0.5815000000000055,52,40,-47,82,1,-38,15,15,0,44.11349,49.979996,-5.866505998,-47,-38,-9,-0.67,0.4,-1.07
7,23,male,171,new,a,0,0.5317000000476355,64,52,-58,93,11,-46,19.33333333,19.33333333,0,54.90193277,57.05163353,-2.149700761,-58,-46,-12,-0.68,0.22,-0.9
7,23,male,172,new,a,0,0.4975999999046508,90,21,-34,99,7,-29,25.66666667,25.66666667,0,50.73022329,53.89702115,-3.166797855,-34,-29,-5,0.14,0.48,-0.34
7,23,male,173,new,b,1,6.32029999995234,48,46,-67,77,10,-60,9,9,0,53.7463177,55.93448549,-2.188167783,-67,-60,-7,-0.71,-0.03,-0.68
7,23,male,174,new,a,0,15.698200000047676,76,21,-90,94,13,-82,2.333333333,8.333333333,-6,69.04265992,71.92743257,-2.884772646,-90,-82,-8,-0.39,-0.1,-0.29
7,23,male,175,new,b,1,0.5147000000476964,56,46,-28,85,8,-19,24.66666667,24.66666667,0,37.46405685,44.06308609,-6.599029239,-28,-19,-9,-0.67,0.51,-1.18
7,23,male,176,new,b,1,0.29779999995230355,85,30,-10,93,17,-5,35,35,0,38.94440482,41.98412398,-3.039719165,-10,-5,-5,0.19,0.56,-0.37
7,23,male,177,new,a,0,0.7483999999761863,59,50,-48,83,10,-41,20.33333333,17.33333333,3,48.45845873,50.88767587,-2.429217144,-48,-41,-7,-0.69,0.21,-0.9
7,23,male,178,new,a,0,3.10060000002386,55,16,-30,64,2,-25,13.66666667,13.66666667,0,34.7403064,37.25885428,-2.518547878,-30,-25,-5,-0.1,0.44,-0.54
7,23,male,179,new,a,0,1.4323999999761554,64,55,-60,94,8,-52,19.66666667,16.66666667,3,56.4525366,59.91846312,-3.465926514,-60,-52,-8,-0.69,0.21,-0.9
7,23,male,180,new,a,0,1.2830000000000157,69,44,-23,81,8,-17,30,24,6,38.8415585,41.57723736,-2.735678863,-23,-17,-6,-0.49,0.52,-1.01
7,23,male,181,new,a,0,1.19889999997622,63,47,-15,89,7,-1,31.66666667,31.66666667,0,33.63860216,40.67213078,-7.033528616,-15,-1,-14,-0.59,0.69,-1.28
7,23,male,182,new,a,0,0.9486000000238164,60,39,-81,87,8,-77,6,6,0,62.11280061,66.96765388,-4.8548532700000004,-81,-77,-4,-0.65,-0.04,-0.61
7,23,male,183,new,a,0,2.750899999976127,63,60,-7,87,12,-1,38.66666667,32.66666667,6,32.31442746,38.78430381,-6.46987635,-7,-1,-6,-0.7,0.65,-1.35
7,23,male,184,new,a,0,2.2827000000477256,69,51,-21,95,8,-4,33,33,0,38.88444419,44.11349,-5.22904581,-21,-4,-17,-0.6,0.67,-1.27
7,23,male,185,new,b,1,2.3502999999523126,59,49,-17,81,20,-10,30.33333333,30.33333333,0,33.71778298,37.86232369,-4.144540718,-17,-10,-7,-0.66,0.39,-1.05
7,23,male,186,new,b,1,0.9816999999284236,91,16,-26,99,1,-19,27,27,0,48.39421453,51.5622601,-3.16804557,-26,-19,-7,0.33,0.63,-0.3
7,23,male,187,new,a,0,1.6156999999285515,71,34,-28,85,10,-18,25.66666667,25.66666667,0,40.84387619,43.48435223,-2.64047604,-28,-18,-10,-0.3,0.49,-0.79
7,23,male,188,new,a,0,2.9346000000238064,66,44,-27,85,4,-15,27.66666667,24.66666667,3,39.68486977,43.36152929,-3.676659515,-27,-15,-12,-0.55,0.61,-1.16
7,23,male,189,new,b,1,2.600399999976162,84,36,-9,88,6,-1,37,31,6,37.97367509,40.40627014,-2.432595048,-9,-1,-8,0.04,0.69,-0.65
7,23,male,190,new,b,1,1.7827000000477256,64,41,-26,87,14,-22,26.33333333,26.33333333,0,38.17794593,45.34558658,-7.167640648,-26,-22,-4,-0.52,0.39,-0.91
7,23,male,191,new,a,0,3.401200000047652,75,40,-15,94,14,-8,33.33333333,33.33333333,0,37.04351795,43.82794644,-6.784428486,-15,-8,-7,-0.26,0.58,-0.84
7,23,male,192,new,a,0,2.400000000000091,50,31,-44,73,9,-36,12.33333333,15.33333333,-3,40.58187882,44.723844,-4.141965177,-44,-36,-8,-0.59,0.21,-0.8
7,23,male,193,new,b,1,1.1651000000238128,59,44,-37,88,14,-27,22,25,-3,42.16633728,47.58851402,-5.422176736,-37,-27,-10,-0.64,0.33,-0.97
7,23,male,194,new,b,1,4.869500000000016,63,50,-48,99,27,-43,21.66666667,27.66666667,-6,49.54683531,57.97317387,-8.426338566,-48,-43,-5,-0.67,0.02,-0.69
7,23,male,195,new,b,1,4.302199999928462,79,60,-16,98,12,-5,41,35,6,41.04469109,45.08510471,-4.04041362,-16,-5,-11,-0.6,0.63,-1.23
7,23,male,196,new,b,1,0.7816000000239001,32,20,-50,54,6,-40,0.666666667,6.666666667,-6,36.16013766,38.37823457,-2.218096913,-50,-40,-10,-0.65,0.03,-0.68
7,23,male,197,new,b,1,1.2485000000000357,61,39,-94,93,10,-88,2,5,-3,68.47383929,73.97747405,-5.503634762,-94,-88,-6,-0.65,-0.1,-0.55
7,23,male,198,new,b,1,0.6815000000000282,45,44,-23,80,3,-17,22,22,0,31.82242396,41.81706191,-9.994637949,-23,-17,-6,-0.71,0.59,-1.3
7,23,male,199,new,a,0,2.649799999952279,72,36,-85,88,16,-81,7.666666667,7.666666667,0,67.15322446,69.24513621,-2.09191175,-85,-81,-4,-0.56,-0.18,-0.38
7,23,male,200,new,b,1,5.67119999992849,50,30,-9,60,16,-5,23.66666667,23.66666667,0,24.4994331,27.08423075,-2.584797654,-9,-5,-4,-0.37,0.4,-0.77
8,24,male,1,old,a,0,97.99449999999904,90,28,-61,83,25,-51,19,19,0,61.97311245,54.86954225,7.1035702,-61,-51,-10,-0.21,-0.16,-0.05
8,24,male,2,old,a,0,32.82419999999928,36,21,-30,39,17,-20,9,12,-3,28.24889378,24.34474618,3.904147602,-30,-20,-10,-0.56,-0.3,-0.26
8,24,male,3,old,a,0,32.294400000000394,98,82,-10,87,77,-3,56.66666667,53.66666667,3,47.59084879,40.27681991,7.314028882,-10,-3,-7,-0.65,-0.67,0.02
8,24,male,4,old,b,1,34.095500000000015,94,31,-45,90,39,-40,26.66666667,29.66666667,-3,56.82917873,53.48104545,3.348133286,-45,-40,-5,-0.11,-0.26,0.15
8,24,male,5,old,b,1,49.626499999999965,78,23,-44,60,33,-36,19,19,0,49.88653793,40.42276586,9.463772067,-44,-36,-8,-0.12,-0.48,0.36
8,24,male,6,old,a,0,36.66059999999959,78,66,-11,64,61,-1,44.33333333,41.33333333,3,39.43207944,29.95923156,9.472847881,-11,-1,-10,-0.66,-0.7,0.04
8,24,male,7,old,b,1,6.160799999998858,84,75,-47,83,60,-31,37.33333333,37.33333333,0,59.74575764,49.22284926,10.52290838,-47,-31,-16,-0.7,-0.59,-0.11
8,24,male,8,old,b,1,61.66399999999999,62,55,-47,57,37,-42,23.33333333,17.33333333,6,49.8152141,42.74212078,7.073093316,-47,-42,-5,-0.7,-0.59,-0.11
8,24,male,9,old,a,0,20.475799999998912,82,35,-17,58,49,-7,33.33333333,33.33333333,0,40.43375927,28.75567577,11.6780835,-17,-7,-10,-0.06,-0.66,0.6
8,24,male,10,old,a,0,15.761300000000688,81,41,-34,61,54,-27,29.33333333,29.33333333,0,47.66783215,39.93606001,7.731772147,-34,-27,-7,-0.35,-0.69,0.34
8,24,male,11,old,a,0,25.81099999999992,83,77,-23,99,33,-4,45.66666667,42.66666667,3,48.61641241,42.60151275,6.014899656,-23,-4,-19,-0.7,0.33,-1.03
8,24,male,12,old,b,1,12.543999999999984,37,20,-43,33,26,-36,4.666666667,7.666666667,-3,34.41253002,31.00895928,3.403570739,-43,-36,-7,-0.58,-0.68,0.1
8,24,male,13,old,b,1,20.113800000000765,96,33,-14,80,42,-7,38.33333333,38.33333333,0,45.0653846,35.6121078,9.453276793,-14,-7,-7,0.18,-0.15,0.33
8,24,male,14,old,b,1,27.79659999999967,96,7,-31,90,8,-26,24,24,0,53.22280213,48.68949236,4.533309767,-31,-26,-5,0.45,0.46,-0.01
8,24,male,15,old,b,1,26.060500000000047,73,41,-12,65,47,-1,34,37,-3,35.05234181,27.85677655,7.19556526,-12,-1,-11,-0.29,-0.49,0.2
8,24,male,16,old,a,0,23.629099999999653,83,69,-20,73,72,-13,44,44,0,45.61432524,40.30715404,5.307171197,-20,-13,-7,-0.66,-0.71,0.05
8,24,male,17,old,a,0,13.418599999999628,64,37,-54,65,7,-43,15.66666667,9.666666667,6,50.479919,44.13111777,6.348801231,-54,-43,-11,-0.56,0.09,-0.65
8,24,male,18,old,b,1,20.26329999999893,67,50,-25,66,32,-6,30.66666667,30.66666667,0,39.96943276,29.40899333,10.56043943,-25,-6,-19,-0.61,-0.07,-0.54
8,24,male,19,old,a,0,23.129699999999275,83,34,-85,62,50,-80,10.66666667,10.66666667,0,70.54234347,64.29791771,6.244425757,-85,-80,-5,-0.46,-0.69,0.23
8,24,male,20,old,b,1,13.479900000000384,67,46,-21,65,36,-9,30.66666667,30.66666667,0,37.52628708,30.44484996,7.081437126,-21,-9,-12,-0.54,-0.26,-0.28
8,24,male,21,old,b,1,22.494099999999666,72,21,-90,54,35,-86,1,1,0,67.63135368,62.00537611,5.625977565,-90,-86,-4,-0.42,-0.66,0.24
8,24,male,22,old,a,0,10.2006999999993,87,73,-46,79,78,-34,38,41,-3,59.67132198,53.03457991,6.636742064,-46,-34,-12,-0.68,-0.71,0.03
8,24,male,23,old,b,1,8.888400000000388,89,20,-61,76,18,-46,16,16,0,61.3025285,49.82636518,11.47616332,-61,-46,-15,-0.1,-0.06,-0.04
8,24,male,24,old,b,1,0.901200000001154,73,16,-47,50,33,-41,14,14,0,49.01020302,39.50527391,9.50492911,-47,-41,-6,-0.06,-0.61,0.55
8,24,male,25,old,b,1,4.55579999999884,82,60,-65,69,63,-55,25.66666667,25.66666667,0,64.73707507,57.09251751,7.644557563,-65,-55,-10,-0.65,-0.7,0.05
8,24,male,26,old,b,1,5.379700000001094,80,41,-11,67,46,-3,36.66666667,36.66666667,0,37.27674282,29.32954521,7.947197614,-11,-3,-8,-0.17,-0.45,0.28
8,24,male,27,old,b,1,0.9063000000007831,74,10,-57,50,28,-51,9,9,0,53.48520045,43.36665386,10.11854659,-57,-51,-6,-0.03,-0.57,0.54
8,24,male,28,old,b,1,2.1632999999989124,81,17,-68,69,21,-51,10,13,-3,61.03004724,49.31531202,11.71473522,-68,-51,-17,-0.17,-0.24,0.07
8,24,male,29,old,a,0,0.33969999999931133,62,43,-30,52,48,-25,25,25,0,39.65686153,35.39303133,4.263830204,-30,-25,-5,-0.59,-0.7,0.11
8,24,male,30,old,a,0,11.138799999999035,87,70,-27,80,50,-18,43.33333333,37.33333333,6,50.21509291,40.99864496,9.216447942,-27,-18,-9,-0.65,-0.43,-0.22
8,24,male,31,old,b,1,9.19389999999862,99,15,-82,88,18,-74,10.66666667,10.66666667,0,73.95644364,66.33919572,7.617247917,-82,-74,-8,-0.09,-0.16,0.07
8,24,male,32,old,b,1,29.31759999999963,72,17,-27,51,31,-20,20.66666667,20.66666667,0,40.49965706,29.89239963,10.60725743,-27,-20,-7,0.14,-0.48,0.62
8,24,male,33,old,b,1,26.26780000000076,76,36,-11,65,40,-4,33.66666667,33.66666667,0,35.55590278,28.52289529,7.033007489,-11,-4,-7,-0.1,-0.32,0.22
8,24,male,34,old,b,1,4.370599999999513,88,66,-26,87,52,-11,42.66666667,42.66666667,0,49.37835783,40.54901013,8.829347706,-26,-11,-15,-0.6,-0.33,-0.27
8,24,male,35,old,b,1,10.510599999999611,78,60,-46,63,61,-32,30.66666667,30.66666667,0,54.70730197,44.31954673,10.38775524,-46,-32,-14,-0.65,-0.71,0.06
8,24,male,36,old,b,1,16.90169999999921,85,73,-22,97,49,-10,45.33333333,45.33333333,0,47.86323107,43.75944343,4.103787649,-22,-10,-12,-0.67,-0.13,-0.54
8,24,male,37,old,b,1,13.886800000000676,96,32,-13,92,15,-1,38.33333333,35.33333333,3,44.723844,40.59830319,4.125540807,-13,-1,-12,0.21,0.63,-0.42
8,24,male,38,old,b,1,6.155799999998862,56,51,-81,67,14,-73,8.666666667,2.666666667,6,63.43675766,57.71385353,5.722904132,-81,-73,-8,-0.7,-0.29,-0.41
8,24,male,39,old,b,1,19.91040000000021,50,11,-57,35,13,-44,1.333333333,1.333333333,0,44.21412545,33.289971799999996,10.92415365,-57,-44,-13,-0.32,-0.48,0.16
8,24,male,40,old,a,0,14.646499999999833,77,55,-64,66,50,-48,22.66666667,22.66666667,0,61.93724423,50.39400317,11.54324105,-64,-48,-16,-0.64,-0.65,0.01
8,24,male,41,old,b,1,40.52280000000064,85,53,-67,66,63,-58,23.66666667,23.66666667,0,65.42850211,57.76004001,7.668462102,-67,-58,-9,-0.58,-0.71,0.13
8,24,male,42,old,b,1,14.730300000000623,77,47,-55,89,39,-41,23,29,-6,56.49778757,53.54126135,2.95652622,-55,-41,-14,-0.56,-0.27,-0.29
8,24,male,43,old,b,1,6.8383000000008,51,40,-31,42,41,-23,20,20,0,36.34097779,30.40833219,5.932645598,-31,-23,-8,-0.66,-0.71,0.05
8,24,male,44,old,a,0,24.577799999998888,57,18,-72,61,10,-59,1,4,-3,54.01851534,49.17316341,4.845351932,-72,-59,-13,-0.44,-0.18,-0.26
8,24,male,45,old,a,0,34.32209999999964,95,25,-45,69,46,-40,25,25,0,57.15476066,46.91126375,10.24349691,-45,-40,-5,0,-0.58,0.58
8,24,male,46,old,a,0,10.439000000000078,53,43,-8,49,31,-1,29.33333333,26.33333333,3,26.71246068,20.67741656,6.035044121,-8,-1,-7,-0.63,-0.33,-0.3
8,24,male,47,old,b,1,11.46109999999976,83,41,-57,84,47,-46,22.33333333,28.33333333,-6,58.65909042,54.68901982,3.9700706,-57,-46,-11,-0.45,-0.47,0.02
8,24,male,48,old,a,0,35.71140000000037,65,54,-91,69,19,-78,9.333333333,3.333333333,6,71.08836442,61.02640594,10.06195848,-91,-78,-13,-0.69,-0.37,-0.32
8,24,male,49,old,b,1,10.813199999999142,39,5,-20,23,9,-8,8,8,0,24.17988144,12.67543556,11.50444588,-20,-8,-12,0.18,-0.12,0.3
8,24,male,50,old,b,1,4.227199999999129,90,42,-24,83,22,-6,36,33,3,46.73328578,37.15732319,9.575962592,-24,-6,-18,-0.19,0.42,-0.61
8,24,male,51,old,b,1,11.212500000000093,89,74,-13,90,55,-4,50,47,3,44.96665431,38.79003308,6.176621228,-13,-4,-9,-0.65,-0.3,-0.35
8,24,male,52,old,b,1,4.043999999999869,58,9,-18,53,10,-14,16.33333333,16.33333333,0,31.45720197,27.71682201,3.740379958,-18,-14,-4,0.34,0.33,0.01
8,24,male,53,old,a,0,4.444199999999228,58,32,-27,41,25,-21,21,15,6,35.56215217,26.28053779,9.281614373,-27,-21,-6,-0.43,-0.52,0.09
8,24,male,54,old,b,1,10.14449999999988,94,58,-17,96,40,-1,45,45,0,46.23851209,39.75759885,6.480913232,-17,-1,-16,-0.4,0.19,-0.59
8,24,male,55,old,a,0,16.078199999999242,93,92,-16,86,78,-4,56.33333333,53.33333333,3,51.14901976,40.67213078,10.47688898,-16,-4,-12,-0.71,-0.69,-0.02
8,24,male,56,old,b,1,6.7442000000012285,64,24,-48,52,23,-35,13.33333333,13.33333333,0,46.34172586,36.16935474,10.17237112,-48,-35,-13,-0.33,-0.38,0.05
8,24,male,57,old,b,1,10.460900000000493,96,4,-46,81,12,-39,18,18,0,58.81042991,49.17316341,9.637266501,-46,-39,-7,0.34,0.18,0.16
8,24,male,58,old,b,1,3.644199999999273,60,14,-23,64,12,-7,17,23,-6,33.950945,30.01110905,3.93983595,-23,-7,-16,0.13,0.5,-0.37
8,24,male,59,old,b,1,12.927700000001096,75,73,-48,83,65,-30,33.33333333,39.33333333,-6,57.5171472,49.57373857,7.943408634,-48,-30,-18,-0.71,-0.64,-0.07
8,24,male,60,old,b,1,6.32759999999962,77,36,-10,56,52,-5,34.33333333,34.33333333,0,35.53714801,27.86076493,7.676383088,-10,-5,-5,-0.07,-0.7,0.63
8,24,male,61,old,b,1,9.294599999999493,86,27,-87,69,30,-73,8.666666667,8.666666667,0,71.80683966,59.90177144,11.90506822,-87,-73,-14,-0.37,-0.49,0.12
8,24,male,62,old,b,1,24.527899999998453,74,59,-14,72,54,-7,39.66666667,39.66666667,0,38.43898484,33.80663972,4.632345124,-14,-7,-7,-0.63,-0.56,-0.07
8,24,male,63,old,b,1,10.111400000000458,70,13,-28,63,8,-16,18.33333333,18.33333333,0,40.18568015,33.06895153,7.116728613,-28,-16,-12,0.2,0.44,-0.24
8,24,male,64,old,b,1,23.460900000000493,78,38,-68,84,24,-51,16,19,-3,61.60086579,55.22680509,6.374060709,-68,-51,-17,-0.49,-0.14,-0.35
8,24,male,65,old,b,1,14.411200000000916,75,28,-55,47,46,-45,16,16,0,53.7463177,43.13544559,10.61087211,-55,-45,-10,-0.32,-0.71,0.39
8,24,male,66,old,b,1,37.31080000000088,67,46,-24,68,38,-17,29.66666667,29.66666667,0,38.90444133,35.19785347,3.706587865,-24,-17,-7,-0.56,-0.34,-0.22
8,24,male,67,old,b,1,38.82790000000023,98,57,-67,91,49,-52,29.33333333,29.33333333,0,70.14429572,60.01296156,10.13133416,-67,-52,-15,-0.53,-0.46,-0.07
8,24,male,68,old,b,1,53.21749999999997,91,17,-48,90,12,-33,20,23,-3,56.78614855,50.81338406,5.972764482,-48,-33,-15,0.08,0.31,-0.23
8,24,male,69,old,b,1,6.940000000000055,87,30,-64,70,56,-55,17.66666667,23.66666667,-6,62.25931434,55.91859162,6.34072272,-64,-55,-9,-0.29,-0.67,0.38
8,24,male,70,old,a,0,11.328799999998864,75,27,-60,59,34,-51,14,14,0,55.87486018,47.08148964,8.793370539,-60,-51,-9,-0.34,-0.56,0.22
8,24,male,71,old,b,1,3.3020000000001346,55,29,-25,52,42,-17,19.66666667,25.66666667,-6,33.31999733,30.44484996,2.875147376,-25,-17,-8,-0.4,-0.65,0.25
8,24,male,72,old,b,1,8.663599999999633,84,58,-66,68,60,-52,25.33333333,25.33333333,0,65.44887742,54.78036956,10.66850786,-66,-52,-14,-0.62,-0.7,0.08
8,24,male,73,old,b,1,4.3309000000003834,92,42,-56,66,60,-48,26,26,0,61.47086031,52.38320341,9.08765689,-56,-48,-8,-0.37,-0.7,0.33
8,24,male,74,old,b,1,4.520900000000211,89,46,-19,85,23,-1,38.66666667,35.66666667,3,44.39469438,36.23380864,8.160885733,-19,-1,-18,-0.24,0.48,-0.72
8,24,male,75,old,b,1,4.1858000000008815,90,63,-64,89,40,-58,29.66666667,23.66666667,6,67.14329618,61.11373732,6.029558865,-64,-58,-6,-0.62,-0.38,-0.24
8,24,male,76,old,b,1,3.1855000000000477,88,18,-15,83,9,-1,30.33333333,30.33333333,0,42.94440851,37.46405685,5.480351661,-15,-1,-14,0.41,0.67,-0.26
8,24,male,77,old,b,1,12.71340000000032,92,82,-79,91,65,-61,31.66666667,31.66666667,0,78.35957007,66.379381,11.98018907,-79,-61,-18,-0.7,-0.63,-0.07
8,24,male,78,old,b,1,7.545900000000529,83,39,-20,88,37,-5,34,40,-6,42.19794624,38.02630668,4.171639554,-20,-5,-15,-0.18,0.12,-0.3
8,24,male,79,old,a,0,4.846699999999146,96,80,-56,99,42,-39,40,34,6,68.19579655,56.62155067,11.57424588,-56,-39,-17,-0.68,-0.21,-0.47
8,24,male,80,old,b,1,33.18469999999934,88,21,-90,58,41,-80,6.333333333,6.333333333,0,73.40451091,61.44012442,11.96438649,-90,-80,-10,-0.29,-0.67,0.38
8,24,male,81,old,b,1,5.113199999999324,94,36,-54,66,41,-49,25.33333333,19.33333333,6,60.88969991,49.38510797,11.50459195,-54,-49,-5,-0.26,-0.57,0.31
8,24,male,82,old,b,1,6.644300000000612,92,37,-21,95,22,-9,36,36,0,46.13747573,43.59663596,2.540839773,-21,-9,-12,-0.03,0.45,-0.48
8,24,male,83,old,a,0,12.861000000000104,91,61,-33,66,59,-24,39.66666667,33.66666667,6,52.82255411,40.87650779,11.94604632,-33,-24,-9,-0.54,-0.69,0.15
8,24,male,84,old,a,0,7.854499999999916,89,61,-86,90,63,-71,21.33333333,27.33333333,-6,76.75212628,70.40044192,6.351684365,-86,-71,-15,-0.64,-0.63,-0.01
8,24,male,85,old,b,1,4.339000000000169,94,19,-17,81,8,-2,32,29,3,46.23851209,36.99549522,9.243016866,-17,-2,-15,0.4,0.67,-0.27
8,24,male,86,old,a,0,7.135400000000345,96,27,-44,64,55,-40,26.33333333,26.33333333,0,57.15670467,47.0484384,10.10826627,-44,-40,-4,-0.02,-0.69,0.67
8,24,male,87,old,a,0,3.717000000000098,70,22,-42,58,18,-26,16.66666667,16.66666667,0,45.87906809,34.30581421,11.57325388,-42,-26,-16,-0.17,-0.06,-0.11
8,24,male,88,old,a,0,9.263000000000147,78,21,-82,61,26,-70,5.666666667,5.666666667,0,66.21345952,55.37949881,10.83396071,-82,-70,-12,-0.33,-0.5,0.17
8,24,male,89,old,b,1,4.062199999999166,77,41,-37,76,27,-22,27,27,0,47.58150901,40.00833247,7.573176548,-37,-22,-15,-0.42,0,-0.42
8,24,male,90,old,a,0,15.637800000000652,76,15,-33,63,23,-28,19.33333333,19.33333333,0,44.60443426,37.24095714,7.363477116,-33,-28,-5,0.14,-0.15,0.29
8,24,male,91,old,b,1,5.005699999999251,60,35,-20,63,33,-12,25,28,-3,33.41656276,30.82207001,2.594492745,-20,-12,-8,-0.42,-0.24,-0.18
8,24,male,92,old,a,0,10.51940000000036,62,22,-65,45,27,-53,6.333333333,6.333333333,0,53.01781671,42.59368759,10.42412913,-65,-53,-12,-0.42,-0.61,0.19
8,24,male,93,old,b,1,18.61330000000089,91,6,-27,80,2,-12,23.33333333,23.33333333,0,49.70803646,40.47495796,9.233078497,-27,-12,-15,0.48,0.64,-0.16
8,24,male,94,old,b,1,11.081099999999651,74,64,-60,72,67,-43,26,32,-6,60.94806532,53.07227776,7.875787563,-60,-43,-17,-0.69,-0.7,0.01
8,24,male,95,old,b,1,13.465099999999666,99,34,-24,83,38,-12,36.33333333,36.33333333,0,50.24163833,38.80148909,11.44014924,-24,-12,-12,0.07,-0.06,0.13
8,24,male,96,old,b,1,24.1632999999988,36,7,-38,19,18,-32,1.666666667,1.666666667,0,30.44484996,23.80942857,6.635421386,-38,-32,-6,-0.26,-0.71,0.45
8,24,male,97,old,b,1,2.4939000000003944,63,24,-59,39,36,-47,9.333333333,9.333333333,0,50.87457344,39.85250585,11.02206759,-59,-47,-12,-0.41,-0.7,0.29
8,24,male,98,old,b,1,2.4610000000000127,83,77,-71,76,70,-57,29.66666667,29.66666667,0,71.22421561,61.33152171,9.892693895,-71,-57,-14,-0.7,-0.7,0
8,24,male,99,old,a,0,3.977599999999484,76,15,-21,57,42,-11,23.33333333,29.33333333,-6,40.03609483,29.16999981,10.86609502,-21,-11,-10,0.3,-0.57,0.87
8,24,male,100,old,b,1,10.69530000000077,74,55,-56,64,61,-52,24.33333333,24.33333333,0,57.33139532,53.98971095,3.341684362,-56,-52,-4,-0.65,-0.71,0.06
8,24,male,101,new,b,1,29.02310000000148,52,40,-57,82,4,-42,11.66666667,14.66666667,-3,48.80118396,51.18159391,-2.380409957,-57,-42,-15,-0.68,0.3,-0.98
8,24,male,102,new,b,1,17.594500000000153,70,30,-62,87,8,-57,12.66666667,12.66666667,0,55.265018070000004,58.88029287,-3.615274804,-62,-57,-5,-0.44,0.12,-0.56
8,24,male,103,new,b,1,2.7448000000008506,38,34,-15,62,2,-7,19,19,0,24.0970261,30.62678566,-6.529759566,-15,-7,-8,-0.69,0.66,-1.35
8,24,male,104,new,b,1,3.2115999999996347,73,38,-33,97,1,-20,26,26,0,44.09837488,50.93132631,-6.832951437,-33,-20,-13,-0.39,0.62,-1.01
8,24,male,105,new,b,1,3.962599999999384,88,22,-23,94,12,-19,29,29,0,45.58508528,47.67249382,-2.087408536,-23,-19,-4,0.23,0.49,-0.26
8,24,male,106,new,b,1,5.330200000001241,69,47,-23,96,10,-13,31,31,0,39.22584182,46.91126375,-7.685421928,-23,-13,-10,-0.54,0.58,-1.12
8,24,male,107,new,a,0,17.59480000000076,68,19,-54,79,4,-50,11,11,0,50.12650663,52.89612462,-2.769617994,-54,-50,-4,-0.24,0.2,-0.44
8,24,male,108,new,b,1,4.144199999999273,48,35,-20,67,3,-7,21,21,0,29.47315162,32.78210894,-3.308957317,-20,-7,-13,-0.61,0.66,-1.27
8,24,male,109,new,b,1,13.595099999999547,38,33,-50,58,27,-46,7,13,-6,40.35674252,43.59663596,-3.239893438,-50,-46,-4,-0.7,-0.45,-0.25
8,24,male,110,new,a,0,13.0279000000005,48,46,-67,77,10,-60,9,9,0,53.7463177,55.93448549,-2.188167783,-67,-60,-7,-0.71,-0.03,-0.68
8,24,male,111,new,b,1,9.561800000000858,64,55,-60,94,8,-52,19.66666667,16.66666667,3,56.4525366,59.91846312,-3.465926514,-60,-52,-8,-0.69,0.21,-0.9
8,24,male,112,new,b,1,4.72780000000057,79,49,-50,98,25,-45,26,26,0,55.11805512,58.3837877,-3.265732586,-50,-45,-5,-0.55,0.03,-0.58
8,24,male,113,new,b,1,3.594900000000507,66,42,-35,90,1,-18,24.33333333,24.33333333,0,43.08389748,47.07676945,-3.992871972,-35,-18,-17,-0.55,0.62,-1.17
8,24,male,114,new,a,0,5.061300000000756,77,36,-47,94,14,-42,22,22,0,51.58165048,55.80919876,-4.22754828,-47,-42,-5,-0.39,0.21,-0.6
8,24,male,115,new,b,1,6.6614000000004125,63,37,-54,90,4,-48,15.33333333,15.33333333,0,50.16195991,56.90537955,-6.743419642,-54,-48,-6,-0.57,0.29,-0.86
8,24,male,116,new,a,0,26.5279000000005,71,34,-28,85,10,-18,25.66666667,25.66666667,0,40.84387619,43.48435223,-2.64047604,-28,-18,-10,-0.3,0.49,-0.79
8,24,male,117,new,b,1,24.627400000000307,91,16,-26,99,1,-19,27,27,0,48.39421453,51.5622601,-3.16804557,-26,-19,-7,0.33,0.63,-0.3
8,24,male,118,new,b,1,11.82759999999962,72,36,-85,88,16,-81,7.666666667,7.666666667,0,67.15322446,69.24513621,-2.09191175,-85,-81,-4,-0.56,-0.18,-0.38
8,24,male,119,new,b,1,9.12780000000066,69,51,-21,95,8,-4,33,33,0,38.88444419,44.11349,-5.22904581,-21,-4,-17,-0.6,0.67,-1.27
8,24,male,120,new,b,1,6.976999999999862,60,24,-63,84,3,-57,7,10,-3,51.63332257,57.7754273,-6.142104729,-63,-57,-6,-0.46,0.18,-0.64
8,24,male,121,new,b,1,31.17769999999928,69,40,-28,95,8,-22,27,27,0,40.65300317,49.61854492,-8.965541751,-28,-22,-6,-0.45,0.52,-0.97
8,24,male,122,new,b,1,30.86100000000033,79,32,-39,94,13,-35,24,24,0,48.50429534,53.23532662,-4.731031274,-39,-35,-4,-0.24,0.3,-0.54
8,24,male,123,new,b,1,2.811199999999189,52,40,-47,82,1,-38,15,15,0,44.11349,49.979996,-5.866505998,-47,-38,-9,-0.67,0.4,-1.07
